"bucket","bm_1_m_status","bm_2_m_status","electrical_consumtion","electrical_current","electrical_power","electrical_voltage","global_status","heat_material_out","high_product_level_in_shreeder","left_pusher_motor_yv_water","lpc_m_status","master_shaft_drive_heat","master_shaft_drive_yv_water","master_shaft_load","master_shaft_motor_heat","master_shaft_motor_yv_water","master_shaft_speed","master_shaft_torque","number_of_recipe","ob_1_m_status","production_mode","pusher_left_force","pusher_left_load","pusher_left_motor_heat","pusher_left_position","pusher_left_speed","pusher_left_torque","pusher_right_force","pusher_right_load","pusher_right_motor_heat","pusher_right_position","pusher_right_speed","pusher_right_torque","recipe_bst_overheat_info_sp","recipe_bst_overheat_warn_sp","recipe_bst_overload_info_sp","recipe_bst_overload_warn_sp","recipe_bst_speed_sp","recipe_push_down_position_sp","recipe_push_max_load_sp","recipe_push_min_speed_sp","recipe_push_mode_alternative","recipe_push_mode_cross","recipe_push_mode_off","recipe_push_mode_simultaneous","right_pusher_motor_yv_water","rpc_m_status","shaft_counter_h","slave_shaft_drive_heat","slave_shaft_drive_yv_water","slave_shaft_load","slave_shaft_motor_heat","slave_shaft_motor_yv_water","slave_shaft_torque","slaver_shaft_speed","sm_m_status","ss_m_status","weight_pv"
"2022-07-26T04:50:00Z",2,2,0,0,0,0,5,24,NULL,NULL,7,47,NULL,19,40,NULL,99,29575,1,2,1,0,0,27,18,0,0,0,0,27,15,0,0,80,95,40,65,100,200,60,8,NULL,NULL,NULL,NULL,NULL,0,236,47,NULL,17,41,NULL,33083,99,2,2,90
"2022-07-26T05:00:00Z",2,2,0,0,0,0,2,24,NULL,NULL,1,51,NULL,11,42,NULL,99,35762,1,2,1,14397,51,30,422,0,8137,8784,0,29,10,0,4973,80,95,40,65,100,200,60,8,NULL,NULL,NULL,NULL,NULL,1,236,50,NULL,10,44,NULL,31090,99,2,2,70
"2022-07-26T05:10:00Z",2,2,0,0,0,0,4,24,NULL,NULL,4,55,NULL,18,47,NULL,99,35618,1,2,1,14103,47,38,289,0,7900,9768,0,35,12,0,5530,80,95,40,65,100,200,60,8,NULL,NULL,NULL,NULL,NULL,1,236,54,NULL,17,49,NULL,36108,99,2,2,95
"2022-07-26T05:20:00Z",2,2,0,0,0,0,3,24,NULL,NULL,4,55,NULL,18,51,NULL,100,32404,1,2,1,13174,45,39,227,0,7485,9217,0,37,92,0,5218,80,95,40,65,100,200,60,8,NULL,NULL,NULL,NULL,NULL,1,236,55,NULL,17,52,NULL,32754,100,2,2,124
"2022-07-26T05:30:00Z",2,2,0,0,0,0,2,24,NULL,NULL,5,54,NULL,15,53,NULL,99,35035,1,2,1,12772,43,37,18,0,7205,7843,0,37,225,0,4440,80,95,40,65,100,200,60,8,NULL,NULL,NULL,NULL,NULL,1,236,53,NULL,12,55,NULL,31261,99,2,2,97
"2022-07-26T05:40:00Z",1,1,0,0,0,0,3,25,NULL,NULL,4,54,NULL,14,56,NULL,93,32573,1,1,1,13971,44,39,141,0,7918,9309,0,38,125,0,5270,80,95,40,65,100,200,60,8,NULL,NULL,NULL,NULL,NULL,1,236,54,NULL,13,58,NULL,32019,94,1,1,65
"2022-07-26T05:50:00Z",0,0,0,0,0,0,6,23,NULL,NULL,7,48,NULL,0,55,NULL,0,0,1,0,1,0,0,33,20,0,0,0,0,33,19,0,0,80,95,40,65,100,200,60,8,NULL,NULL,NULL,NULL,NULL,0,236,47,NULL,0,57,NULL,0,0,0,0,0
"2022-07-26T06:00:00Z",0,0,0,0,0,0,6,23,NULL,NULL,7,44,NULL,0,53,NULL,0,0,1,0,1,0,0,31,20,0,0,0,0,31,19,0,0,80,95,40,65,100,200,60,8,NULL,NULL,NULL,NULL,NULL,0,236,44,NULL,0,55,NULL,0,0,0,0,0
"2022-07-26T06:10:00Z",0,0,0,0,0,0,6,22,NULL,NULL,7,41,NULL,0,51,NULL,0,0,1,0,1,0,0,30,20,0,0,0,0,30,19,0,0,80,95,40,65,100,200,60,8,NULL,NULL,NULL,NULL,NULL,0,236,41,NULL,0,53,NULL,0,0,0,0,0
"2022-07-26T06:20:00Z",0,0,0,0,0,0,6,22,NULL,NULL,7,39,NULL,0,49,NULL,0,0,1,0,1,0,0,30,20,0,0,0,0,30,19,0,0,80,95,40,65,100,200,60,8,NULL,NULL,NULL,NULL,NULL,0,236,39,NULL,0,51,NULL,0,0,0,0,0
"2022-07-26T06:30:00Z",0,0,0,0,0,0,6,22,NULL,NULL,7,37,NULL,0,48,NULL,0,0,1,0,1,0,0,30,20,0,0,0,0,30,19,0,0,80,95,40,65,100,200,60,8,NULL,NULL,NULL,NULL,NULL,0,236,38,NULL,0,50,NULL,0,0,0,0,0
"2022-07-26T06:40:00Z",0,0,0,0,0,0,6,22,NULL,NULL,7,36,NULL,0,47,NULL,0,0,1,0,1,0,0,29,20,0,0,0,0,29,19,0,0,80,95,40,65,100,200,60,8,NULL,NULL,NULL,NULL,NULL,0,236,37,NULL,0,49,NULL,0,0,0,0,0
"2022-07-26T06:50:00Z",0,0,0,0,0,0,6,22,NULL,NULL,7,35,NULL,0,46,NULL,0,0,1,0,1,0,0,29,20,0,0,0,0,29,19,0,0,80,95,40,65,100,200,60,8,NULL,NULL,NULL,NULL,NULL,0,236,36,NULL,0,47,NULL,0,0,0,0,0
"2022-07-26T07:00:00Z",0,0,0,0,0,0,6,22,NULL,NULL,7,34,NULL,0,45,NULL,0,0,1,0,1,0,0,29,20,0,0,0,0,29,19,0,0,80,95,40,65,100,200,60,8,NULL,NULL,NULL,NULL,NULL,0,236,35,NULL,0,47,NULL,0,0,0,0,0
"2022-07-26T07:10:00Z",0,0,0,0,0,0,6,22,NULL,NULL,7,34,NULL,0,44,NULL,0,0,1,0,1,0,0,29,20,0,0,0,0,29,19,0,0,80,95,40,65,100,200,60,8,NULL,NULL,NULL,NULL,NULL,0,236,35,NULL,0,45,NULL,0,0,0,0,0
"2022-07-26T07:20:00Z",0,0,0,0,0,0,6,22,NULL,NULL,7,33,NULL,0,43,NULL,0,0,1,0,1,0,0,29,20,0,0,0,0,28,19,0,0,80,95,40,65,100,200,60,8,NULL,NULL,NULL,NULL,NULL,0,236,34,NULL,0,45,NULL,0,0,0,0,0
"2022-07-26T07:30:00Z",0,0,0,0,0,0,6,22,NULL,NULL,7,33,NULL,0,42,NULL,0,0,1,0,1,0,0,28,20,0,0,0,0,28,19,0,0,80,95,40,65,100,200,60,8,NULL,NULL,NULL,NULL,NULL,0,236,34,NULL,0,44,NULL,0,0,0,0,0
"2022-07-28T08:50:00Z",0,0,0,0,0,0,6,20,NULL,NULL,7,30,NULL,2,20,NULL,19,10044,1,0,1,3224,8,26,22,0,1836,2372,0,26,20,0,1343,80,95,40,65,100,200,60,8,NULL,NULL,NULL,NULL,NULL,0,236,31,NULL,2,23,NULL,7953,18,0,0,6
"2022-07-28T09:00:00Z",2,2,0,0,0,0,2,19,NULL,NULL,4,42,NULL,10,27,NULL,100,32801,0,2,1,10920,33,32,118,0,6188,8435,0,31,139,0,4775,80,95,41,66,100,200,67,8,NULL,NULL,NULL,NULL,NULL,1,237,43,NULL,5,30,NULL,26160,99,2,2,55
"2022-07-28T09:10:00Z",2,2,0,0,0,0,3,22,NULL,NULL,4,50,NULL,15,37,NULL,99,28428,0,2,1,10494,33,35,222,0,5937,7619,0,33,98,0,4313,80,95,40,65,100,200,60,8,NULL,NULL,NULL,NULL,NULL,1,237,50,NULL,15,40,NULL,35715,99,2,2,65
"2022-07-28T09:20:00Z",2,2,0,0,0,0,2,22,NULL,NULL,5,52,NULL,14,40,NULL,100,34762,0,2,1,10650,35,36,94,0,6035,7879,0,34,238,0,4460,80,95,40,65,100,200,67,8,NULL,NULL,NULL,NULL,NULL,1,238,53,NULL,14,43,NULL,33522,100,2,2,92
"2022-07-28T09:50:00Z",2,2,0,0,0,0,4,22,NULL,NULL,4,54,NULL,19,42,NULL,99,38039,0,2,1,11999,36,37,101,0,6833,8140,0,35,174,0,4608,80,95,40,65,100,200,70,8,NULL,NULL,NULL,NULL,NULL,1,238,54,NULL,17,45,NULL,32772,99,2,2,61
"2022-07-28T10:00:00Z",2,2,0,0,0,0,3,23,NULL,NULL,5,54,NULL,13,46,NULL,100,34546,0,2,1,11012,36,38,105,0,6226,7381,0,36,207,0,4178,80,95,40,65,100,200,70,8,NULL,NULL,NULL,NULL,NULL,1,238,57,NULL,12,49,NULL,34739,100,2,2,52
"2022-07-28T10:10:00Z",2,2,0,0,0,0,2,23,NULL,NULL,3,53,NULL,14,48,NULL,99,32562,0,2,1,10331,32,39,251,0,5839,8476,0,37,69,0,4799,80,95,40,65,100,200,70,8,NULL,NULL,NULL,NULL,NULL,1,238,54,NULL,12,51,NULL,31229,100,2,2,55
"2022-07-28T10:20:00Z",2,2,0,0,0,0,3,22,NULL,NULL,4,56,NULL,8,50,NULL,100,36231,0,2,1,10670,33,39,82,0,6047,8265,0,38,177,0,4679,80,95,40,65,100,200,70,8,NULL,NULL,NULL,NULL,NULL,1,238,54,NULL,10,53,NULL,33363,99,2,2,54
"2022-07-28T10:30:00Z",2,2,0,0,0,0,2,23,NULL,NULL,4,52,NULL,10,52,NULL,99,33134,0,2,1,11187,36,40,186,0,6323,8436,0,38,82,0,4776,80,95,40,65,100,200,70,8,NULL,NULL,NULL,NULL,NULL,1,238,56,NULL,11,55,NULL,31121,100,2,2,63
"2022-07-28T10:40:00Z",2,2,0,0,0,0,3,24,NULL,NULL,3,53,NULL,18,54,NULL,100,33136,0,2,1,9150,29,40,359,0,5226,8736,0,39,12,0,4946,80,95,40,65,100,200,70,8,NULL,NULL,NULL,NULL,NULL,1,239,54,NULL,16,57,NULL,31855,100,2,2,76
"2022-07-28T10:50:00Z",2,2,0,0,0,0,2,23,NULL,NULL,4,55,NULL,8,56,NULL,100,29409,0,2,1,9610,31,40,150,0,5482,7711,0,39,167,0,4365,80,95,40,65,100,200,70,8,NULL,NULL,NULL,NULL,NULL,1,239,55,NULL,8,60,NULL,31796,100,2,2,23
"2022-07-28T11:00:00Z",1,1,0,0,0,0,4,24,NULL,NULL,4,54,NULL,14,59,NULL,94,35227,0,1,1,10611,33,41,92,0,6034,7564,0,39,153,0,4282,80,95,41,66,100,200,67,8,NULL,NULL,NULL,NULL,NULL,1,239,53,NULL,13,62,NULL,33498,94,1,1,57
"2022-07-28T11:10:00Z",0,0,0,0,0,0,6,22,NULL,NULL,7,51,NULL,0,58,NULL,0,0,0,0,1,0,0,35,26,0,0,0,0,35,9,0,0,80,95,40,65,100,200,60,8,NULL,NULL,NULL,NULL,NULL,0,239,50,NULL,0,61,NULL,0,0,0,0,0
"2022-07-28T11:20:00Z",0,0,0,0,0,0,6,21,NULL,NULL,7,47,NULL,0,55,NULL,0,0,0,0,1,0,0,33,26,0,0,0,0,33,9,0,0,80,95,40,65,100,200,60,8,NULL,NULL,NULL,NULL,NULL,0,239,46,NULL,0,58,NULL,0,0,0,0,0
"2022-07-28T11:30:00Z",0,0,0,0,0,0,6,21,NULL,NULL,7,43,NULL,0,53,NULL,0,0,0,0,1,0,0,32,26,0,0,0,0,32,9,0,0,80,95,40,65,100,200,60,8,NULL,NULL,NULL,NULL,NULL,0,239,43,NULL,0,56,NULL,0,0,0,0,0
"2022-07-28T11:40:00Z",0,0,0,0,0,0,6,21,NULL,NULL,7,41,NULL,0,51,NULL,0,0,0,0,1,0,0,32,26,0,0,0,0,32,9,0,0,80,95,40,65,100,200,60,8,NULL,NULL,NULL,NULL,NULL,0,239,42,NULL,0,54,NULL,0,0,0,0,0
"2022-07-28T11:50:00Z",0,0,0,0,0,0,6,21,NULL,NULL,7,39,NULL,0,50,NULL,0,0,0,0,1,0,0,32,26,0,0,0,0,32,9,0,0,80,95,40,65,100,200,60,8,NULL,NULL,NULL,NULL,NULL,0,239,40,NULL,0,53,NULL,0,0,0,0,0
"2022-07-28T12:00:00Z",0,0,0,0,0,0,6,21,NULL,NULL,7,38,NULL,0,48,NULL,0,0,0,0,1,0,0,31,26,0,0,0,0,32,9,0,0,80,95,40,65,100,200,60,8,NULL,NULL,NULL,NULL,NULL,0,239,39,NULL,0,51,NULL,0,0,0,0,0
"2022-07-28T12:10:00Z",0,0,0,0,0,0,6,21,NULL,NULL,7,37,NULL,0,47,NULL,0,0,0,0,1,0,0,31,26,0,0,0,0,31,9,0,0,80,95,40,65,100,200,60,8,NULL,NULL,NULL,NULL,NULL,0,239,38,NULL,0,50,NULL,0,0,0,0,0
"2022-07-28T12:20:00Z",0,0,0,0,0,0,6,21,NULL,NULL,7,36,NULL,0,46,NULL,0,0,0,0,1,0,0,31,26,0,0,0,0,31,9,0,0,80,95,40,65,100,200,60,8,NULL,NULL,NULL,NULL,NULL,0,239,37,NULL,0,49,NULL,0,0,0,0,0
"2022-07-28T12:30:00Z",0,0,0,0,0,0,6,21,NULL,NULL,7,35,NULL,0,45,NULL,0,0,0,0,1,0,0,30,26,0,0,0,0,30,9,0,0,80,95,40,65,100,200,60,8,NULL,NULL,NULL,NULL,NULL,0,239,37,NULL,0,47,NULL,0,0,0,0,0
"2022-07-28T12:40:00Z",0,0,0,0,0,0,6,21,NULL,NULL,7,35,NULL,0,44,NULL,0,0,0,0,1,0,0,30,26,0,0,0,0,30,9,0,0,80,95,40,65,100,200,60,8,NULL,NULL,NULL,NULL,NULL,0,239,36,NULL,0,47,NULL,0,0,0,0,0
"2022-07-28T12:50:00Z",0,0,0,0,0,0,6,21,NULL,NULL,7,34,NULL,0,43,NULL,0,0,0,0,1,0,0,30,26,0,0,0,0,30,9,0,0,80,95,40,65,100,200,60,8,NULL,NULL,NULL,NULL,NULL,0,239,36,NULL,0,45,NULL,0,0,0,0,0
"2022-07-28T13:00:00Z",0,0,0,0,0,0,6,21,NULL,NULL,7,34,NULL,0,42,NULL,0,0,0,0,1,0,0,30,26,0,0,0,0,30,9,0,0,80,95,40,65,100,200,60,8,NULL,NULL,NULL,NULL,NULL,0,239,35,NULL,0,45,NULL,0,0,0,0,0
"2022-07-28T13:10:00Z",0,0,0,0,0,0,6,22,NULL,NULL,7,34,NULL,0,41,NULL,0,0,0,0,1,0,0,29,26,0,0,0,0,29,9,0,0,80,95,40,65,100,200,60,8,NULL,NULL,NULL,NULL,NULL,0,239,35,NULL,0,44,NULL,0,0,0,0,0
"2022-07-28T13:20:00Z",0,0,0,0,0,0,6,22,NULL,NULL,7,33,NULL,0,41,NULL,0,0,0,0,1,0,0,29,26,0,0,0,0,29,9,0,0,80,95,40,65,100,200,60,8,NULL,NULL,NULL,NULL,NULL,0,239,35,NULL,0,43,NULL,0,0,0,0,0
"2022-07-28T13:30:00Z",0,0,0,0,0,0,6,22,NULL,NULL,7,33,NULL,0,40,NULL,0,0,0,0,1,0,0,29,26,0,0,0,0,29,9,0,0,80,95,40,65,100,200,60,8,NULL,NULL,NULL,NULL,NULL,0,239,35,NULL,0,42,NULL,0,0,0,0,0
"2022-07-28T13:40:00Z",0,0,0,0,0,0,6,22,NULL,NULL,7,33,NULL,0,40,NULL,0,0,0,0,1,0,0,29,26,0,0,0,0,29,9,0,0,80,95,40,65,100,200,60,8,NULL,NULL,NULL,NULL,NULL,0,239,34,NULL,0,42,NULL,0,0,0,0,0
"2022-07-28T13:50:00Z",0,0,0,0,0,0,6,22,NULL,NULL,7,33,NULL,0,39,NULL,0,0,0,0,1,0,0,29,26,0,0,0,0,29,9,0,0,80,95,40,65,100,200,60,8,NULL,NULL,NULL,NULL,NULL,0,239,34,NULL,0,41,NULL,0,0,0,0,0
"2022-07-28T14:00:00Z",0,0,0,0,0,0,6,22,NULL,NULL,7,33,NULL,0,38,NULL,0,0,0,0,1,0,0,29,26,0,0,0,0,29,9,0,0,80,95,40,65,100,200,60,8,NULL,NULL,NULL,NULL,NULL,0,239,34,NULL,0,41,NULL,0,0,0,0,0
"2022-07-28T14:10:00Z",0,0,0,0,0,0,6,22,NULL,NULL,7,33,NULL,0,38,NULL,0,0,0,0,1,0,0,29,26,0,0,0,0,29,9,0,0,80,95,40,65,100,200,60,8,NULL,NULL,NULL,NULL,NULL,0,239,34,NULL,0,40,NULL,0,0,0,0,0
"2022-07-28T14:20:00Z",0,0,0,0,0,0,6,22,NULL,NULL,7,33,NULL,0,37,NULL,0,0,0,0,1,0,0,29,26,0,0,0,0,29,9,0,0,80,95,40,65,100,200,60,8,NULL,NULL,NULL,NULL,NULL,0,239,34,NULL,0,40,NULL,0,0,0,0,0
"2022-07-28T14:30:00Z",0,0,0,0,0,0,6,22,NULL,NULL,7,32,NULL,0,37,NULL,0,0,0,0,1,0,0,29,26,0,0,0,0,29,9,0,0,80,95,40,65,100,200,60,8,NULL,NULL,NULL,NULL,NULL,0,239,33,NULL,0,39,NULL,0,0,0,0,0
"2022-07-28T14:40:00Z",0,0,0,0,0,0,6,22,NULL,NULL,7,32,NULL,0,36,NULL,0,0,0,0,1,0,0,29,26,0,0,0,0,29,9,0,0,80,95,40,65,100,200,60,8,NULL,NULL,NULL,NULL,NULL,0,239,33,NULL,0,39,NULL,0,0,0,0,0
"2022-07-28T14:50:00Z",0,0,0,0,0,0,6,22,NULL,NULL,7,32,NULL,0,36,NULL,0,0,0,0,1,0,0,29,26,0,0,0,0,29,9,0,0,80,95,40,65,100,200,60,8,NULL,NULL,NULL,NULL,NULL,0,239,33,NULL,0,38,NULL,0,0,0,0,0
"2022-07-28T15:00:00Z",0,0,0,0,0,0,6,22,NULL,NULL,7,32,NULL,0,35,NULL,0,0,0,0,1,0,0,28,26,0,0,0,0,28,9,0,0,80,95,40,65,100,200,60,8,NULL,NULL,NULL,NULL,NULL,0,239,33,NULL,0,38,NULL,0,0,0,0,0
"2022-07-28T15:10:00Z",0,0,0,0,0,0,6,22,NULL,NULL,7,32,NULL,0,35,NULL,0,0,0,0,1,0,0,28,26,0,0,0,0,28,9,0,0,80,95,40,65,100,200,60,8,NULL,NULL,NULL,NULL,NULL,0,239,33,NULL,0,38,NULL,0,0,0,0,0
"2022-07-28T15:20:00Z",0,0,0,0,0,0,6,22,NULL,NULL,7,32,NULL,0,34,NULL,0,0,0,0,1,0,0,28,26,0,0,0,0,28,9,0,0,80,95,40,65,100,200,60,8,NULL,NULL,NULL,NULL,NULL,0,239,33,NULL,0,37,NULL,0,0,0,0,0
"2022-07-28T15:30:00Z",0,0,0,0,0,0,6,22,NULL,NULL,7,32,NULL,0,34,NULL,0,0,0,0,1,0,0,28,26,0,0,0,0,28,9,0,0,80,95,40,65,100,200,60,8,NULL,NULL,NULL,NULL,NULL,0,239,33,NULL,0,37,NULL,0,0,0,0,0
"2022-07-28T15:40:00Z",0,0,0,0,0,0,6,23,NULL,NULL,7,32,NULL,0,34,NULL,0,0,0,0,1,0,0,28,26,0,0,0,0,28,9,0,0,80,95,40,65,100,200,60,8,NULL,NULL,NULL,NULL,NULL,0,239,33,NULL,0,36,NULL,0,0,0,0,0
"2022-07-28T15:50:00Z",0,0,0,0,0,0,6,23,NULL,NULL,7,32,NULL,0,34,NULL,0,0,0,0,1,0,0,28,26,0,0,0,0,28,9,0,0,80,95,40,65,100,200,60,8,NULL,NULL,NULL,NULL,NULL,0,239,33,NULL,0,36,NULL,0,0,0,0,0
"2022-07-28T16:00:00Z",0,0,0,0,0,0,6,23,NULL,NULL,7,31,NULL,0,33,NULL,0,0,0,0,1,0,0,28,26,0,0,0,0,28,9,0,0,80,95,40,65,100,200,60,8,NULL,NULL,NULL,NULL,NULL,0,239,33,NULL,0,36,NULL,0,0,0,0,0
"2022-07-28T16:10:00Z",0,0,0,0,0,0,6,23,NULL,NULL,7,31,NULL,0,33,NULL,0,0,0,0,1,0,0,28,26,0,0,0,0,28,9,0,0,80,95,40,65,100,200,60,8,NULL,NULL,NULL,NULL,NULL,0,239,33,NULL,0,36,NULL,0,0,0,0,0
"2022-07-28T16:20:00Z",0,0,0,0,0,0,6,23,NULL,NULL,7,31,NULL,0,32,NULL,0,0,0,0,1,0,0,28,26,0,0,0,0,28,9,0,0,80,95,40,65,100,200,60,8,NULL,NULL,NULL,NULL,NULL,0,239,32,NULL,0,35,NULL,0,0,0,0,0
"2022-07-28T16:30:00Z",0,0,0,0,0,0,6,23,NULL,NULL,7,31,NULL,0,32,NULL,0,0,0,0,1,0,0,28,26,0,0,0,0,28,9,0,0,80,95,40,65,100,200,60,8,NULL,NULL,NULL,NULL,NULL,0,239,32,NULL,0,35,NULL,0,0,0,0,0
"2022-07-28T16:40:00Z",0,0,0,0,0,0,6,23,NULL,NULL,7,31,NULL,0,32,NULL,0,0,0,0,1,0,0,28,26,0,0,0,0,28,9,0,0,80,95,40,65,100,200,60,8,NULL,NULL,NULL,NULL,NULL,0,239,32,NULL,0,35,NULL,0,0,0,0,0
"2022-07-28T16:50:00Z",0,0,0,0,0,0,6,23,NULL,NULL,7,31,NULL,0,32,NULL,0,0,0,0,1,0,0,28,26,0,0,0,0,28,9,0,0,80,95,40,65,100,200,60,8,NULL,NULL,NULL,NULL,NULL,0,239,32,NULL,0,34,NULL,0,0,0,0,0
"2022-07-28T17:00:00Z",0,0,0,0,0,0,6,23,NULL,NULL,7,31,NULL,0,32,NULL,0,0,0,0,1,0,0,28,26,0,0,0,0,28,9,0,0,80,95,40,65,100,200,60,8,NULL,NULL,NULL,NULL,NULL,0,239,32,NULL,0,34,NULL,0,0,0,0,0
"2022-07-28T17:10:00Z",0,0,0,0,0,0,6,23,NULL,NULL,7,31,NULL,0,31,NULL,0,0,0,0,1,0,0,28,26,0,0,0,0,28,9,0,0,80,95,40,65,100,200,60,8,NULL,NULL,NULL,NULL,NULL,0,239,32,NULL,0,34,NULL,0,0,0,0,0
"2022-07-28T17:20:00Z",0,0,0,0,0,0,6,23,NULL,NULL,7,31,NULL,0,31,NULL,0,0,0,0,1,0,0,28,26,0,0,0,0,27,9,0,0,80,95,40,65,100,200,60,8,NULL,NULL,NULL,NULL,NULL,0,239,32,NULL,0,34,NULL,0,0,0,0,0
"2022-07-28T17:30:00Z",0,0,0,0,0,0,6,23,NULL,NULL,7,31,NULL,0,31,NULL,0,0,0,0,1,0,0,27,26,0,0,0,0,27,9,0,0,80,95,40,65,100,200,60,8,NULL,NULL,NULL,NULL,NULL,0,239,32,NULL,0,33,NULL,0,0,0,0,0
"2022-07-28T17:40:00Z",0,0,0,0,0,0,6,23,NULL,NULL,7,31,NULL,0,30,NULL,0,0,0,0,1,0,0,28,26,0,0,0,0,27,9,0,0,80,95,40,65,100,200,60,8,NULL,NULL,NULL,NULL,NULL,0,239,32,NULL,0,33,NULL,0,0,0,0,0
"2022-07-28T17:50:00Z",0,0,0,0,0,0,6,23,NULL,NULL,7,31,NULL,0,30,NULL,0,0,0,0,1,0,0,27,26,0,0,0,0,27,9,0,0,80,95,40,65,100,200,60,8,NULL,NULL,NULL,NULL,NULL,0,239,32,NULL,0,33,NULL,0,0,0,0,0
"2022-07-28T18:00:00Z",0,0,0,0,0,0,6,23,NULL,NULL,7,31,NULL,0,30,NULL,0,0,0,0,1,0,0,27,26,0,0,0,0,27,9,0,0,80,95,40,65,100,200,60,8,NULL,NULL,NULL,NULL,NULL,0,239,32,NULL,0,33,NULL,0,0,0,0,0
"2022-07-28T18:10:00Z",0,0,0,0,0,0,6,23,NULL,NULL,7,31,NULL,0,30,NULL,0,0,0,0,1,0,0,27,26,0,0,0,0,27,9,0,0,80,95,40,65,100,200,60,8,NULL,NULL,NULL,NULL,NULL,0,239,32,NULL,0,32,NULL,0,0,0,0,0
"2022-07-28T18:20:00Z",0,0,0,0,0,0,6,23,NULL,NULL,7,31,NULL,0,30,NULL,0,0,0,0,1,0,0,27,26,0,0,0,0,27,9,0,0,80,95,40,65,100,200,60,8,NULL,NULL,NULL,NULL,NULL,0,239,32,NULL,0,32,NULL,0,0,0,0,0
"2022-07-28T18:30:00Z",0,0,0,0,0,0,6,23,NULL,NULL,7,31,NULL,0,29,NULL,0,0,0,0,1,0,0,27,26,0,0,0,0,27,9,0,0,80,95,40,65,100,200,60,8,NULL,NULL,NULL,NULL,NULL,0,239,32,NULL,0,32,NULL,0,0,0,0,0
"2022-07-28T18:40:00Z",0,0,0,0,0,0,6,23,NULL,NULL,7,31,NULL,0,29,NULL,0,0,0,0,1,0,0,27,26,0,0,0,0,27,9,0,0,80,95,40,65,100,200,60,8,NULL,NULL,NULL,NULL,NULL,0,239,32,NULL,0,32,NULL,0,0,0,0,0
"2022-07-28T18:50:00Z",0,0,0,0,0,0,6,23,NULL,NULL,7,31,NULL,0,29,NULL,0,0,0,0,1,0,0,27,26,0,0,0,0,27,9,0,0,80,95,40,65,100,200,60,8,NULL,NULL,NULL,NULL,NULL,0,239,32,NULL,0,32,NULL,0,0,0,0,0
"2022-07-28T19:00:00Z",0,0,0,0,0,0,6,23,NULL,NULL,7,31,NULL,0,29,NULL,0,0,0,0,1,0,0,27,26,0,0,0,0,27,9,0,0,80,95,40,65,100,200,60,8,NULL,NULL,NULL,NULL,NULL,0,239,32,NULL,0,32,NULL,0,0,0,0,0
"2022-07-28T19:10:00Z",0,0,0,0,0,0,6,23,NULL,NULL,7,31,NULL,0,29,NULL,0,0,0,0,1,0,0,27,26,0,0,0,0,27,9,0,0,80,95,40,65,100,200,60,8,NULL,NULL,NULL,NULL,NULL,0,239,32,NULL,0,31,NULL,0,0,0,0,0
"2022-07-28T19:20:00Z",0,0,0,0,0,0,6,23,NULL,NULL,7,31,NULL,0,28,NULL,0,0,0,0,1,0,0,27,26,0,0,0,0,27,9,0,0,80,95,40,65,100,200,60,8,NULL,NULL,NULL,NULL,NULL,0,239,32,NULL,0,31,NULL,0,0,0,0,0
"2022-07-28T19:30:00Z",0,0,0,0,0,0,6,23,NULL,NULL,7,31,NULL,0,28,NULL,0,0,0,0,1,0,0,27,26,0,0,0,0,27,9,0,0,80,95,40,65,100,200,60,8,NULL,NULL,NULL,NULL,NULL,0,239,32,NULL,0,31,NULL,0,0,0,0,0
"2022-07-28T19:40:00Z",0,0,0,0,0,0,6,23,NULL,NULL,7,31,NULL,0,28,NULL,0,0,0,0,1,0,0,27,26,0,0,0,0,27,9,0,0,80,95,40,65,100,200,60,8,NULL,NULL,NULL,NULL,NULL,0,239,32,NULL,0,31,NULL,0,0,0,0,0
"2022-07-28T19:50:00Z",0,0,0,0,0,0,6,22,NULL,NULL,7,31,NULL,0,28,NULL,0,0,0,0,1,0,0,27,26,0,0,0,0,27,9,0,0,80,95,40,65,100,200,60,8,NULL,NULL,NULL,NULL,NULL,0,239,32,NULL,0,30,NULL,0,0,0,0,0
"2022-07-28T20:00:00Z",0,0,0,0,0,0,6,22,NULL,NULL,7,31,NULL,0,28,NULL,0,0,0,0,1,0,0,27,26,0,0,0,0,27,9,0,0,80,95,40,65,100,200,60,8,NULL,NULL,NULL,NULL,NULL,0,239,32,NULL,0,30,NULL,0,0,0,0,0
"2022-07-28T20:10:00Z",0,0,0,0,0,0,6,22,NULL,NULL,7,31,NULL,0,28,NULL,0,0,0,0,1,0,0,27,26,0,0,0,0,27,9,0,0,80,95,40,65,100,200,60,8,NULL,NULL,NULL,NULL,NULL,0,239,32,NULL,0,30,NULL,0,0,0,0,0
"2022-07-28T20:20:00Z",0,0,0,0,0,0,6,22,NULL,NULL,7,31,NULL,0,27,NULL,0,0,0,0,1,0,0,27,26,0,0,0,0,27,9,0,0,80,95,40,65,100,200,60,8,NULL,NULL,NULL,NULL,NULL,0,239,31,NULL,0,30,NULL,0,0,0,0,0
"2022-07-28T20:30:00Z",0,0,0,0,0,0,6,22,NULL,NULL,7,31,NULL,0,27,NULL,0,0,0,0,1,0,0,27,26,0,0,0,0,27,9,0,0,80,95,40,65,100,200,60,8,NULL,NULL,NULL,NULL,NULL,0,239,31,NULL,0,30,NULL,0,0,0,0,0
