"bucket","bm_1_m_status","bm_2_m_status","electrical_consumtion","electrical_current","electrical_power","electrical_voltage","global_status","heat_material_out","lpc_m_status","master_shaft_drive_heat","master_shaft_load","master_shaft_motor_heat","master_shaft_speed","number_of_recipe","ob_1_m_status","production_mode","pusher_left_load","pusher_left_motor_heat","pusher_left_position","pusher_left_speed","pusher_right_load","pusher_right_motor_heat","pusher_right_position","pusher_right_speed","recipe_bst_overheat_info_sp","recipe_bst_overheat_warn_sp","recipe_bst_overload_info_sp","recipe_bst_overload_warn_sp","recipe_bst_speed_sp","recipe_push_down_position_sp","recipe_push_max_load_sp","recipe_push_min_speed_sp","rpc_m_status","shaft_counter_h","slave_shaft_drive_heat","slave_shaft_load","slave_shaft_motor_heat","slaver_shaft_speed","sm_m_status","ss_m_status","weight_pv"
"2022-07-25T10:40:00Z",2,2,0,0,0,0,2,30,6,53,14,67,99,1,2,1,55,45,23,0,0,41,316,0,80,95,40,65,100,200,60,8,2,234,54,9,69,100,2,2,107
"2022-07-25T10:50:00Z",2,2,0,0,0,0,2,30,7,55,12,70,100,1,2,1,33,38,36,0,0,40,316,0,80,95,40,65,100,200,60,8,2,234,56,11,69,100,2,2,73
"2022-07-25T11:00:00Z",2,2,0,0,0,0,2,30,6,55,13,63,100,1,2,1,52,39,20,0,0,41,376,0,80,95,40,65,100,200,60,8,2,234,54,12,67,100,2,2,112
"2022-07-25T11:10:00Z",2,2,0,0,0,0,2,30,6,53,10,63,100,1,2,1,50,45,127,0,0,41,247,0,80,95,40,65,100,200,60,8,1,234,54,10,69,99,2,2,81
"2022-07-25T11:20:00Z",2,2,0,0,0,0,2,29,6,54,10,66,99,1,2,1,48,41,23,0,0,41,261,0,80,95,40,65,100,200,60,8,1,234,55,11,67,99,2,2,101
"2022-07-25T11:30:00Z",2,2,0,0,0,0,3,31,5,56,11,70,99,1,2,1,44,42,311,0,0,39,54,0,80,95,40,65,100,200,60,8,0,234,53,10,67,99,2,2,66
"2022-07-25T11:40:00Z",2,2,0,0,0,0,2,29,7,53,1,68,100,1,2,1,0,37,490,0,0,36,15,0,80,95,40,65,100,200,60,8,0,235,53,2,69,100,2,2,0
"2022-07-25T11:50:00Z",2,2,0,0,0,0,2,29,7,54,2,66,100,1,2,1,0,35,490,0,0,35,15,0,80,95,40,65,100,200,60,8,0,235,55,2,69,100,2,2,0
"2022-07-25T12:00:00Z",2,2,0,0,0,0,2,29,7,56,2,68,100,1,2,1,0,35,490,0,0,35,15,0,80,95,40,65,100,200,60,8,0,235,55,2,66,100,2,2,0
"2022-07-25T12:10:00Z",2,2,0,0,0,0,2,29,7,55,2,69,100,1,2,1,0,35,490,0,0,34,15,0,80,95,40,65,100,200,60,8,0,235,56,2,69,100,2,2,0
"2022-07-25T12:20:00Z",1,1,0,0,0,0,5,29,6,51,1,66,88,1,1,1,29,35,207,0,0,34,15,0,80,95,40,65,100,200,60,8,0,235,55,1,69,88,1,1,0
"2022-07-25T12:30:00Z",0,0,0,0,0,0,6,29,7,48,0,65,0,1,0,1,0,34,18,0,0,34,15,0,80,95,40,65,100,200,60,8,0,235,49,0,64,0,0,0,0
"2022-07-25T12:40:00Z",0,0,0,0,0,0,6,29,7,45,0,64,0,1,0,1,0,34,18,0,0,34,15,0,80,95,40,65,100,200,60,8,0,235,45,0,63,0,0,0,0
"2022-07-25T12:50:00Z",0,0,0,0,0,0,6,29,7,43,0,63,0,1,0,1,0,34,18,0,0,34,15,0,80,95,40,65,100,200,60,8,0,235,42,0,61,0,0,0,0
"2022-07-25T13:00:00Z",0,0,0,0,0,0,6,29,7,41,0,62,0,1,0,1,0,34,18,0,0,33,15,0,80,95,40,65,100,200,60,8,0,235,40,0,60,0,0,0,0
"2022-07-25T13:10:00Z",0,0,0,0,0,0,6,29,7,40,0,61,0,1,0,1,0,33,18,0,0,33,15,0,80,95,40,65,100,200,60,8,0,235,38,0,59,0,0,0,0
"2022-07-25T13:20:00Z",0,0,0,0,0,0,6,29,7,39,0,60,0,1,0,1,0,32,18,0,0,32,15,0,80,95,40,65,100,200,60,8,0,235,37,0,58,0,0,0,0
"2022-07-25T13:30:00Z",0,0,0,0,0,0,6,29,7,38,0,59,0,1,0,1,0,32,18,0,0,32,15,0,80,95,40,65,100,200,60,8,0,235,36,0,57,0,0,0,0
"2022-07-25T13:40:00Z",0,0,0,0,0,0,6,29,7,37,0,58,0,1,0,1,0,32,18,0,0,31,15,0,80,95,40,65,100,200,60,8,0,235,35,0,56,0,0,0,0
"2022-07-25T13:50:00Z",0,0,0,0,0,0,6,29,7,37,0,57,0,1,0,1,0,31,18,0,0,31,15,0,80,95,40,65,100,200,60,8,0,235,34,0,55,0,0,0,0
"2022-07-25T14:00:00Z",0,0,0,0,0,0,6,29,7,36,0,57,0,1,0,1,0,31,18,0,0,30,15,0,80,95,40,65,100,200,60,8,0,235,33,0,55,0,0,0,0
"2022-07-25T14:10:00Z",0,0,0,0,0,0,6,29,7,35,0,56,0,1,0,1,0,31,18,0,0,30,15,0,80,95,40,65,100,200,60,8,0,235,33,0,54,0,0,0,0
"2022-07-25T14:20:00Z",0,0,0,0,0,0,6,29,7,35,0,55,0,1,0,1,0,31,18,0,0,30,15,0,80,95,40,65,100,200,60,8,0,235,33,0,53,0,0,0,0
"2022-07-25T14:30:00Z",0,0,0,0,0,0,6,29,7,35,0,54,0,1,0,1,0,31,18,0,0,30,15,0,80,95,40,65,100,200,60,8,0,235,33,0,53,0,0,0,0
"2022-07-25T14:40:00Z",0,0,0,0,0,0,6,29,7,35,0,54,0,1,0,1,0,30,18,0,0,30,15,0,80,95,40,65,100,200,60,8,0,235,34,0,52,0,0,0,0
"2022-07-25T14:50:00Z",0,0,0,0,0,0,6,29,7,34,0,53,0,1,0,1,0,30,18,0,0,30,15,0,80,95,40,65,100,200,60,8,0,235,34,0,52,0,0,0,0
"2022-07-25T15:00:00Z",0,0,0,0,0,0,6,29,7,34,0,53,0,1,0,1,0,30,18,0,0,30,15,0,80,95,40,65,100,200,60,8,0,235,34,0,51,0,0,0,0
"2022-07-25T15:10:00Z",0,0,0,0,0,0,6,29,7,34,0,52,0,1,0,1,0,30,18,0,0,30,15,0,80,95,40,65,100,200,60,8,0,235,34,0,51,0,0,0,0
"2022-07-25T15:20:00Z",0,0,0,0,0,0,6,29,7,34,0,51,0,1,0,1,0,30,18,0,0,30,15,0,80,95,40,65,100,200,60,8,0,235,34,0,50,0,0,0,0
"2022-07-25T15:30:00Z",0,0,0,0,0,0,6,29,7,33,0,51,0,1,0,1,0,30,18,0,0,29,15,0,80,95,40,65,100,200,60,8,0,235,34,0,50,0,0,0,0
"2022-07-25T15:40:00Z",0,0,0,0,0,0,6,29,7,33,0,51,0,1,0,1,0,29,18,0,0,29,15,0,80,95,40,65,100,200,60,8,0,235,34,0,49,0,0,0,0
"2022-07-25T15:50:00Z",0,0,0,0,0,0,6,29,7,33,0,50,0,1,0,1,0,29,18,0,0,29,15,0,80,95,40,65,100,200,60,8,0,235,34,0,49,0,0,0,0
"2022-07-25T16:00:00Z",0,0,0,0,0,0,6,29,7,33,0,49,0,1,0,1,0,29,18,0,0,29,15,0,80,95,40,65,100,200,60,8,0,235,34,0,49,0,0,0,0
"2022-07-25T16:10:00Z",0,0,0,0,0,0,6,29,7,33,0,49,0,1,0,1,0,29,18,0,0,29,15,0,80,95,40,65,100,200,60,8,0,235,34,0,48,0,0,0,0
"2022-07-25T16:20:00Z",0,0,0,0,0,0,6,28,7,33,0,48,0,1,0,1,0,29,18,0,0,29,15,0,80,95,40,65,100,200,60,8,0,235,34,0,48,0,0,0,0
"2022-07-25T16:30:00Z",0,0,0,0,0,0,6,28,7,33,0,48,0,1,0,1,0,29,18,0,0,29,15,0,80,95,40,65,100,200,60,8,0,235,34,0,47,0,0,0,0
"2022-07-25T16:40:00Z",0,0,0,0,0,0,6,28,7,33,0,47,0,1,0,1,0,29,18,0,0,29,15,0,80,95,40,65,100,200,60,8,0,235,34,0,47,0,0,0,0
"2022-07-25T16:50:00Z",0,0,0,0,0,0,6,28,7,33,0,47,0,1,0,1,0,29,18,0,0,29,15,0,80,95,40,65,100,200,60,8,0,235,33,0,47,0,0,0,0
"2022-07-25T17:00:00Z",0,0,0,0,0,0,6,28,7,33,0,47,0,1,0,1,0,29,18,0,0,29,15,0,80,95,40,65,100,200,60,8,0,235,33,0,46,0,0,0,0
"2022-07-25T17:10:00Z",0,0,0,0,0,0,6,28,7,32,0,46,0,1,0,1,0,29,18,0,0,29,15,0,80,95,40,65,100,200,60,8,0,235,33,0,46,0,0,0,0
"2022-07-25T17:20:00Z",0,0,0,0,0,0,6,28,7,32,0,46,0,1,0,1,0,29,18,0,0,29,15,0,80,95,40,65,100,200,60,8,0,235,33,0,45,0,0,0,0
"2022-07-25T17:30:00Z",0,0,0,0,0,0,6,28,7,32,0,45,0,1,0,1,0,29,18,0,0,29,15,0,80,95,40,65,100,200,60,8,0,235,33,0,45,0,0,0,0
"2022-07-25T17:40:00Z",0,0,0,0,0,0,6,27,7,32,0,45,0,1,0,1,0,29,18,0,0,28,15,0,80,95,40,65,100,200,60,8,0,235,33,0,45,0,0,0,0
"2022-07-25T17:50:00Z",0,0,0,0,0,0,6,27,7,32,0,45,0,1,0,1,0,28,18,0,0,28,15,0,80,95,40,65,100,200,60,8,0,235,33,0,44,0,0,0,0
"2022-07-25T18:00:00Z",0,0,0,0,0,0,6,27,7,32,0,44,0,1,0,1,0,28,18,0,0,28,15,0,80,95,40,65,100,200,60,8,0,235,33,0,44,0,0,0,0
"2022-07-25T18:10:00Z",0,0,0,0,0,0,6,27,7,32,0,44,0,1,0,1,0,28,18,0,0,28,15,0,80,95,40,65,100,200,60,8,0,235,33,0,44,0,0,0,0
"2022-07-25T18:20:00Z",0,0,0,0,0,0,6,27,7,32,0,44,0,1,0,1,0,28,18,0,0,28,15,0,80,95,40,65,100,200,60,8,0,235,33,0,43,0,0,0,0
"2022-07-25T18:30:00Z",0,0,0,0,0,0,6,27,7,32,0,43,0,1,0,1,0,28,18,0,0,28,15,0,80,95,40,65,100,200,60,8,0,235,33,0,43,0,0,0,0
"2022-07-25T18:40:00Z",0,0,0,0,0,0,6,27,7,32,0,43,0,1,0,1,0,28,18,0,0,28,15,0,80,95,40,65,100,200,60,8,0,235,33,0,43,0,0,0,0
"2022-07-25T18:50:00Z",0,0,0,0,0,0,6,27,7,32,0,43,0,1,0,1,0,28,18,0,0,28,15,0,80,95,40,65,100,200,60,8,0,235,33,0,43,0,0,0,0
"2022-07-25T19:00:00Z",0,0,0,0,0,0,6,27,7,32,0,42,0,1,0,1,0,28,18,0,0,28,15,0,80,95,40,65,100,200,60,8,0,235,33,0,42,0,0,0,0
"2022-07-25T19:10:00Z",0,0,0,0,0,0,6,27,7,32,0,42,0,1,0,1,0,28,18,0,0,28,15,0,80,95,40,65,100,200,60,8,0,235,33,0,42,0,0,0,0
"2022-07-25T19:20:00Z",0,0,0,0,0,0,6,27,7,32,0,41,0,1,0,1,0,28,18,0,0,28,15,0,80,95,40,65,100,200,60,8,0,235,33,0,41,0,0,0,0
"2022-07-25T19:30:00Z",0,0,0,0,0,0,6,26,7,32,0,41,0,1,0,1,0,28,18,0,0,28,15,0,80,95,40,65,100,200,60,8,0,235,33,0,41,0,0,0,0
"2022-07-25T19:40:00Z",0,0,0,0,0,0,6,26,7,32,0,41,0,1,0,1,0,28,18,0,0,28,15,0,80,95,40,65,100,200,60,8,0,235,33,0,41,0,0,0,0
"2022-07-25T19:50:00Z",0,0,0,0,0,0,6,26,7,31,0,41,0,1,0,1,0,28,18,0,0,28,15,0,80,95,40,65,100,200,60,8,0,235,33,0,41,0,0,0,0
"2022-07-25T20:00:00Z",0,0,0,0,0,0,6,26,7,31,0,40,0,1,0,1,0,28,18,0,0,28,15,0,80,95,40,65,100,200,60,8,0,235,33,0,41,0,0,0,0
"2022-07-25T20:10:00Z",0,0,0,0,0,0,6,26,7,31,0,40,0,1,0,1,0,28,18,0,0,28,15,0,80,95,40,65,100,200,60,8,0,235,32,0,40,0,0,0,0
"2022-07-25T20:20:00Z",0,0,0,0,0,0,6,26,7,31,0,40,0,1,0,1,0,28,18,0,0,28,15,0,80,95,40,65,100,200,60,8,0,235,32,0,40,0,0,0,0
"2022-07-25T20:30:00Z",0,0,0,0,0,0,6,26,7,31,0,40,0,1,0,1,0,28,18,0,0,28,15,0,80,95,40,65,100,200,60,8,0,235,32,0,40,0,0,0,0
"2022-07-25T20:40:00Z",0,0,0,0,0,0,6,26,7,31,0,39,0,1,0,1,0,28,18,0,0,27,15,0,80,95,40,65,100,200,60,8,0,235,32,0,39,0,0,0,0
"2022-07-25T20:50:00Z",0,0,0,0,0,0,6,26,7,31,0,39,0,1,0,1,0,28,18,0,0,27,15,0,80,95,40,65,100,200,60,8,0,235,32,0,39,0,0,0,0
"2022-07-25T21:00:00Z",0,0,0,0,0,0,6,26,7,31,0,39,0,1,0,1,0,28,18,0,0,27,15,0,80,95,40,65,100,200,60,8,0,235,32,0,39,0,0,0,0
"2022-07-25T21:10:00Z",0,0,0,0,0,0,6,26,7,31,0,38,0,1,0,1,0,28,18,0,0,27,15,0,80,95,40,65,100,200,60,8,0,235,32,0,39,0,0,0,0
"2022-07-25T21:20:00Z",0,0,0,0,0,0,6,26,7,31,0,38,0,1,0,1,0,27,18,0,0,27,15,0,80,95,40,65,100,200,60,8,0,235,32,0,38,0,0,0,0
"2022-07-25T21:30:00Z",0,0,0,0,0,0,6,26,7,31,0,38,0,1,0,1,0,27,18,0,0,27,15,0,80,95,40,65,100,200,60,8,0,235,32,0,38,0,0,0,0
"2022-07-25T21:40:00Z",0,0,0,0,0,0,6,26,7,31,0,38,0,1,0,1,0,27,18,0,0,27,15,0,80,95,40,65,100,200,60,8,0,235,32,0,38,0,0,0,0
"2022-07-25T21:50:00Z",0,0,0,0,0,0,6,26,7,31,0,37,0,1,0,1,0,27,18,0,0,27,15,0,80,95,40,65,100,200,60,8,0,235,32,0,38,0,0,0,0
"2022-07-25T22:00:00Z",0,0,0,0,0,0,6,26,7,31,0,37,0,1,0,1,0,27,18,0,0,27,15,0,80,95,40,65,100,200,60,8,0,235,32,0,38,0,0,0,0
"2022-07-25T22:10:00Z",0,0,0,0,0,0,6,26,7,31,0,37,0,1,0,1,0,27,18,0,0,27,15,0,80,95,40,65,100,200,60,8,0,235,32,0,37,0,0,0,0
"2022-07-25T22:20:00Z",0,0,0,0,0,0,6,26,7,31,0,36,0,1,0,1,0,27,18,0,0,27,15,0,80,95,40,65,100,200,60,8,0,235,32,0,37,0,0,0,0
"2022-07-25T22:30:00Z",0,0,0,0,0,0,6,25,7,31,0,36,0,1,0,1,0,27,18,0,0,27,15,0,80,95,40,65,100,200,60,8,0,235,32,0,37,0,0,0,0
"2022-07-25T22:40:00Z",0,0,0,0,0,0,6,25,7,31,0,36,0,1,0,1,0,27,18,0,0,27,15,0,80,95,40,65,100,200,60,8,0,235,32,0,36,0,0,0,0
"2022-07-25T22:50:00Z",0,0,0,0,0,0,6,25,7,31,0,36,0,1,0,1,0,27,18,0,0,27,15,0,80,95,40,65,100,200,60,8,0,235,32,0,36,0,0,0,0
"2022-07-25T23:00:00Z",0,0,0,0,0,0,6,25,7,31,0,36,0,1,0,1,0,27,18,0,0,27,15,0,80,95,40,65,100,200,60,8,0,235,32,0,36,0,0,0,0
"2022-07-25T23:10:00Z",0,0,0,0,0,0,6,25,7,31,0,35,0,1,0,1,0,27,18,0,0,27,15,0,80,95,40,65,100,200,60,8,0,235,32,0,36,0,0,0,0
"2022-07-25T23:20:00Z",0,0,0,0,0,0,6,25,7,31,0,35,0,1,0,1,0,27,18,0,0,27,15,0,80,95,40,65,100,200,60,8,0,235,32,0,36,0,0,0,0
"2022-07-25T23:30:00Z",0,0,0,0,0,0,6,25,7,31,0,35,0,1,0,1,0,27,18,0,0,27,15,0,80,95,40,65,100,200,60,8,0,235,32,0,36,0,0,0,0
"2022-07-25T23:40:00Z",0,0,0,0,0,0,6,25,7,31,0,34,0,1,0,1,0,27,18,0,0,27,15,0,80,95,40,65,100,200,60,8,0,235,32,0,35,0,0,0,0
"2022-07-25T23:50:00Z",0,0,0,0,0,0,6,25,7,31,0,34,0,1,0,1,0,27,18,0,0,27,15,0,80,95,40,65,100,200,60,8,0,235,32,0,35,0,0,0,0
"2022-07-26T00:00:00Z",0,0,0,0,0,0,6,25,7,31,0,34,0,1,0,1,0,27,18,0,0,27,15,0,80,95,40,65,100,200,60,8,0,235,32,0,35,0,0,0,0
"2022-07-26T00:10:00Z",0,0,0,0,0,0,6,24,7,31,0,34,0,1,0,1,0,27,18,0,0,27,15,0,80,95,40,65,100,200,60,8,0,235,32,0,34,0,0,0,0
"2022-07-26T00:20:00Z",0,0,0,0,0,0,6,24,7,31,0,34,0,1,0,1,0,27,18,0,0,27,15,0,80,95,40,65,100,200,60,8,0,235,32,0,34,0,0,0,0
"2022-07-26T00:30:00Z",0,0,0,0,0,0,6,24,7,31,0,33,0,1,0,1,0,27,18,0,0,27,15,0,80,95,40,65,100,200,60,8,0,235,32,0,34,0,0,0,0
"2022-07-26T00:40:00Z",0,0,0,0,0,0,6,24,7,31,0,33,0,1,0,1,0,27,18,0,0,27,15,0,80,95,40,65,100,200,60,8,0,235,32,0,34,0,0,0,0
"2022-07-26T00:50:00Z",0,0,0,0,0,0,6,24,7,31,0,33,0,1,0,1,0,27,18,0,0,27,15,0,80,95,40,65,100,200,60,8,0,235,31,0,34,0,0,0,0
"2022-07-26T01:00:00Z",0,0,0,0,0,0,6,24,7,30,0,33,0,1,0,1,0,27,18,0,0,27,15,0,80,95,40,65,100,200,60,8,0,235,31,0,34,0,0,0,0
"2022-07-26T01:10:00Z",0,0,0,0,0,0,6,24,7,30,0,32,0,1,0,1,0,27,18,0,0,27,15,0,80,95,40,65,100,200,60,8,0,235,31,0,34,0,0,0,0
"2022-07-26T01:20:00Z",0,0,0,0,0,0,6,24,7,30,0,32,0,1,0,1,0,27,18,0,0,27,15,0,80,95,40,65,100,200,60,8,0,235,31,0,33,0,0,0,0
"2022-07-26T01:30:00Z",0,0,0,0,0,0,6,24,7,30,0,32,0,1,0,1,0,27,18,0,0,27,15,0,80,95,40,65,100,200,60,8,0,235,31,0,33,0,0,0,0
"2022-07-26T01:40:00Z",0,0,0,0,0,0,6,23,7,30,0,32,0,1,0,1,0,27,18,0,0,27,15,0,80,95,40,65,100,200,60,8,0,235,31,0,33,0,0,0,0
"2022-07-26T01:50:00Z",0,0,0,0,0,0,6,23,7,30,0,32,0,1,0,1,0,27,18,0,0,27,15,0,80,95,40,65,100,200,60,8,0,235,31,0,33,0,0,0,0
"2022-07-26T02:00:00Z",0,0,0,0,0,0,6,23,7,30,0,31,0,1,0,1,0,27,18,0,0,27,15,0,80,95,40,65,100,200,60,8,0,235,31,0,32,0,0,0,0
"2022-07-26T02:10:00Z",0,0,0,0,0,0,6,23,7,30,0,31,0,1,0,1,0,27,18,0,0,27,15,0,80,95,40,65,100,200,60,8,0,235,31,0,32,0,0,0,0
"2022-07-26T02:20:00Z",0,0,0,0,0,0,6,23,7,30,0,31,0,1,0,1,0,27,18,0,0,27,15,0,80,95,40,65,100,200,60,8,0,235,31,0,32,0,0,0,0
"2022-07-26T02:30:00Z",0,0,0,0,0,0,6,23,7,30,0,31,0,1,0,1,0,27,18,0,0,27,15,0,80,95,40,65,100,200,60,8,0,235,31,0,32,0,0,0,0
"2022-07-26T02:40:00Z",0,0,0,0,0,0,6,23,7,30,0,31,0,1,0,1,0,27,18,0,0,27,15,0,80,95,40,65,100,200,60,8,0,235,31,0,32,0,0,0,0
"2022-07-26T02:50:00Z",0,0,0,0,0,0,6,23,7,30,0,30,0,1,0,1,0,27,18,0,0,26,15,0,80,95,40,65,100,200,60,8,0,235,31,0,32,0,0,0,0
"2022-07-26T03:00:00Z",0,0,0,0,0,0,6,23,7,30,0,30,0,1,0,1,0,27,18,0,0,26,15,0,80,95,40,65,100,200,60,8,0,235,31,0,31,0,0,0,0
"2022-07-26T03:10:00Z",0,0,0,0,0,0,6,23,7,30,0,30,0,1,0,1,0,27,18,0,0,26,15,0,80,95,40,65,100,200,60,8,0,235,31,0,31,0,0,0,0
"2022-07-26T03:20:00Z",0,0,0,0,0,0,6,23,7,30,0,30,0,1,0,1,0,27,18,0,0,26,15,0,80,95,40,65,100,200,60,8,0,235,31,0,31,0,0,0,0
"2022-07-26T03:30:00Z",0,0,0,0,0,0,6,23,7,30,0,30,0,1,0,1,0,26,18,0,0,26,15,0,80,95,40,65,100,200,60,8,0,235,31,0,31,0,0,0,0
"2022-07-26T03:40:00Z",0,0,0,0,0,0,6,22,7,30,0,30,0,1,0,1,0,26,18,0,0,26,15,0,80,95,40,65,100,200,60,8,0,235,31,0,30,0,0,0,0
"2022-07-26T03:50:00Z",0,0,0,0,0,0,6,22,7,30,0,29,0,1,0,1,0,26,18,0,0,26,15,0,80,95,40,65,100,200,60,8,0,235,31,0,30,0,0,0,0
"2022-07-26T04:00:00Z",0,0,0,0,0,0,6,22,7,30,0,29,0,1,0,1,0,26,18,0,0,26,15,0,80,95,40,65,100,200,60,8,0,235,31,0,30,0,0,0,0
"2022-07-26T04:10:00Z",0,0,0,0,0,0,6,22,7,30,0,29,0,1,0,1,0,26,18,0,0,26,15,0,80,95,40,65,100,200,60,8,0,235,30,0,30,0,0,0,0
"2022-07-26T04:20:00Z",0,0,0,0,0,0,6,22,7,30,0,29,0,1,0,1,0,26,18,0,0,26,15,0,80,95,40,65,100,200,60,8,0,235,30,0,30,0,0,0,0
"2022-07-26T04:30:00Z",2,2,0,0,0,0,5,26,7,32,22,30,95,1,2,1,0,26,18,0,0,26,15,0,80,95,40,65,100,200,60,8,0,235,32,22,31,94,2,2,50
"2022-07-26T04:40:00Z",2,2,0,0,0,0,4,23,7,40,15,34,99,1,2,1,0,27,18,0,0,27,15,0,80,95,40,65,100,200,60,8,0,235,40,18,36,100,2,2,92
"2022-07-26T04:50:00Z",2,2,0,0,0,0,5,24,7,47,19,40,99,1,2,1,0,27,18,0,0,27,15,0,80,95,40,65,100,200,60,8,0,236,47,17,41,99,2,2,90
"2022-07-26T05:00:00Z",2,2,0,0,0,0,2,24,1,51,11,42,99,1,2,1,51,30,422,0,0,29,10,0,80,95,40,65,100,200,60,8,1,236,50,10,44,99,2,2,70
"2022-07-26T05:10:00Z",2,2,0,0,0,0,4,24,4,55,18,47,99,1,2,1,47,38,289,0,0,35,12,0,80,95,40,65,100,200,60,8,1,236,54,17,49,99,2,2,95
"2022-07-26T05:20:00Z",2,2,0,0,0,0,3,24,4,55,18,51,100,1,2,1,45,39,227,0,0,37,92,0,80,95,40,65,100,200,60,8,1,236,55,17,52,100,2,2,124
"2022-07-26T05:30:00Z",2,2,0,0,0,0,2,24,5,54,15,53,99,1,2,1,43,37,18,0,0,37,225,0,80,95,40,65,100,200,60,8,1,236,53,12,55,99,2,2,97
"2022-07-26T05:40:00Z",1,1,0,0,0,0,3,25,4,54,14,56,93,1,1,1,44,39,141,0,0,38,125,0,80,95,40,65,100,200,60,8,1,236,54,13,58,94,1,1,65
"2022-07-26T05:50:00Z",0,0,0,0,0,0,6,23,7,48,0,55,0,1,0,1,0,33,20,0,0,33,19,0,80,95,40,65,100,200,60,8,0,236,47,0,57,0,0,0,0
"2022-07-26T06:00:00Z",0,0,0,0,0,0,6,23,7,44,0,53,0,1,0,1,0,31,20,0,0,31,19,0,80,95,40,65,100,200,60,8,0,236,44,0,55,0,0,0,0
"2022-07-26T06:10:00Z",0,0,0,0,0,0,6,22,7,41,0,51,0,1,0,1,0,30,20,0,0,30,19,0,80,95,40,65,100,200,60,8,0,236,41,0,53,0,0,0,0
"2022-07-26T06:20:00Z",0,0,0,0,0,0,6,22,7,39,0,49,0,1,0,1,0,30,20,0,0,30,19,0,80,95,40,65,100,200,60,8,0,236,39,0,51,0,0,0,0
"2022-07-26T06:30:00Z",0,0,0,0,0,0,6,22,7,37,0,48,0,1,0,1,0,30,20,0,0,30,19,0,80,95,40,65,100,200,60,8,0,236,38,0,50,0,0,0,0
"2022-07-26T06:40:00Z",0,0,0,0,0,0,6,22,7,36,0,47,0,1,0,1,0,29,20,0,0,29,19,0,80,95,40,65,100,200,60,8,0,236,37,0,49,0,0,0,0
"2022-07-26T06:50:00Z",0,0,0,0,0,0,6,22,7,35,0,46,0,1,0,1,0,29,20,0,0,29,19,0,80,95,40,65,100,200,60,8,0,236,36,0,47,0,0,0,0
"2022-07-26T07:00:00Z",0,0,0,0,0,0,6,22,7,34,0,45,0,1,0,1,0,29,20,0,0,29,19,0,80,95,40,65,100,200,60,8,0,236,35,0,47,0,0,0,0
"2022-07-26T07:10:00Z",0,0,0,0,0,0,6,22,7,34,0,44,0,1,0,1,0,29,20,0,0,29,19,0,80,95,40,65,100,200,60,8,0,236,35,0,45,0,0,0,0
"2022-07-26T07:20:00Z",0,0,0,0,0,0,6,22,7,33,0,43,0,1,0,1,0,29,20,0,0,28,19,0,80,95,40,65,100,200,60,8,0,236,34,0,45,0,0,0,0
"2022-07-26T07:30:00Z",0,0,0,0,0,0,6,22,7,33,0,42,0,1,0,1,0,28,20,0,0,28,19,0,80,95,40,65,100,200,60,8,0,236,34,0,44,0,0,0,0
"2022-07-28T08:50:00Z",0,0,0,0,0,0,6,20,7,30,2,20,19,1,0,1,8,26,22,0,0,26,20,0,80,95,40,65,100,200,60,8,0,236,31,2,23,18,0,0,6
"2022-07-28T09:00:00Z",2,2,0,0,0,0,2,19,4,42,10,27,100,0,2,1,33,32,118,0,0,31,139,0,80,95,41,66,100,200,67,8,1,237,43,5,30,99,2,2,55
"2022-07-28T09:10:00Z",2,2,0,0,0,0,3,22,4,50,15,37,99,0,2,1,33,35,222,0,0,33,98,0,80,95,40,65,100,200,60,8,1,237,50,15,40,99,2,2,65
"2022-07-28T09:20:00Z",2,2,0,0,0,0,2,22,5,52,14,40,100,0,2,1,35,36,94,0,0,34,238,0,80,95,40,65,100,200,67,8,1,238,53,14,43,100,2,2,92
"2022-07-28T09:50:00Z",2,2,0,0,0,0,4,22,4,54,19,42,99,0,2,1,36,37,101,0,0,35,174,0,80,95,40,65,100,200,70,8,1,238,54,17,45,99,2,2,61
"2022-07-28T10:00:00Z",2,2,0,0,0,0,3,23,5,54,13,46,100,0,2,1,36,38,105,0,0,36,207,0,80,95,40,65,100,200,70,8,1,238,57,12,49,100,2,2,52
"2022-07-28T10:10:00Z",2,2,0,0,0,0,2,23,3,53,14,48,99,0,2,1,32,39,251,0,0,37,69,0,80,95,40,65,100,200,70,8,1,238,54,12,51,100,2,2,55
"2022-07-28T10:20:00Z",2,2,0,0,0,0,3,22,4,56,8,50,100,0,2,1,33,39,82,0,0,38,177,0,80,95,40,65,100,200,70,8,1,238,54,10,53,99,2,2,54
"2022-07-28T10:30:00Z",2,2,0,0,0,0,2,23,4,52,10,52,99,0,2,1,36,40,186,0,0,38,82,0,80,95,40,65,100,200,70,8,1,238,56,11,55,100,2,2,63
"2022-07-28T10:40:00Z",2,2,0,0,0,0,3,24,3,53,18,54,100,0,2,1,29,40,359,0,0,39,12,0,80,95,40,65,100,200,70,8,1,239,54,16,57,100,2,2,76
"2022-07-28T10:50:00Z",2,2,0,0,0,0,2,23,4,55,8,56,100,0,2,1,31,40,150,0,0,39,167,0,80,95,40,65,100,200,70,8,1,239,55,8,60,100,2,2,23
"2022-07-28T11:00:00Z",1,1,0,0,0,0,4,24,4,54,14,59,94,0,1,1,33,41,92,0,0,39,153,0,80,95,41,66,100,200,67,8,1,239,53,13,62,94,1,1,57
